id,smt_finish_seconds
7570,368.1197698412697
37,787.8223677248677
856,630.6198412698411
5693,852.3262460317463
573,860.9047097162093
2124,586.0263431013432
5224,775.9059259259262
177,391.2318412698411
7322,245.0
1075,1846.4847962962956
2199,708.4595820105819
4907,491.97176190476176
3532,220.0021111111111
6785,300.63132804232816
1002,490.771380952381
5466,519.6288253968254
6502,239.92539682539683
5958,223.96955555555556
4245,270.00455555555556
6826,312.2607936507937
2955,411.22016666666656
487,666.7280370370371
2087,550.0040793650793
7202,205.05411111111113
7658,160.39321428571427
6601,260.0133333333333
1737,733.1625634920636
4587,195.0108888888889
1467,719.6059365079363
2647,302.12580687830695
6797,306.83074603174595
4012,178.0068253968254
5828,602.3051050061051
3268,493.2507857142857
6003,329.3413333333333
5059,591.8033463203463
1616,2043.971526455026
5371,408.46543650793643
5887,1272.3149761904763
5120,637.2511507936509
1450,1254.2547539682537
996,485.11010052910046
5783,478.55755291005283
786,550.3061825396825
5335,440.2179682539683
3554,224.9898888888889
828,590.9337510822512
7725,255.98333333333332
5491,538.064753968254
2577,690.0338492063493
3578,231.00666666666666
1128,956.1197910052911
7299,238.0720396825396
5037,576.7710687830689
4216,251.056
6615,262.17355555555554
7551,352.04590476190475
4486,232.96
877,654.2854126984128
3620,241.0053333333334
96,589.1570079365082
2845,243.0222857142857
2118,582.6335634920636
208,438.67062433862446
1618,2045.0704999999996
6361,205.07144444444444
711,480.62585714285706
1864,784.2737910052908
3491,209.0
6258,376.8411296296298
4375,409.2371798941798
2083,540.4676507936508
7298,238.06537301587295
5860,754.3569126984129
1559,795.0630925925924
2874,273.41273593073583
6379,211.97649999999996
6636,267.0226666666667
2669,222.5548121693121
1438,1522.7175820105817
4081,205.92
4890,480.59351491101495
4296,296.191619047619
3428,208.0
4456,205.95333333333335
5826,593.6627037037036
231,464.42124603174597
6962,365.568492063492
4508,260.00666666666666
5610,661.7959401154401
5261,866.8137751322753
4866,460.09626984126993
932,843.4900820105814
4881,474.7555
1339,1359.561428571429
4189,242.83833333333334
3238,307.77074603174606
866,641.8987857142857
7458,283.4981111111111
2131,593.5889065934066
6029,495.5219629629631
2722,291.6396428571428
1465,688.7607010582012
2088,550.5858253968255
5209,754.438396825397
1044,646.1863650793654
73,502.0149444444444
4059,199.94666666666666
6870,326.911753968254
6079,210.09820634920638
1721,674.098484126984
842,611.021676767677
4607,341.34587301587294
4816,412.83130952380947
6443,227.1183888888889
5044,582.4863650793649
800,561.0413968253971
3870,345.4929126984126
7226,215.86977777777778
1259,2141.0396515151515
6187,324.5684444444444
6189,327.9012222222222
6370,208.04670634920635
7422,272.06933333333336
2107,574.9687804232804
6869,326.8546904761905
3105,236.096
61,450.4671904761904
6580,255.0532222222222
6743,292.97333333333336
7780,347.72802260702264
3337,180.0293253968254
5673,784.1803042328041
476,649.3407460317462
3001,263.2946507936509
4584,188.90522222222222
3558,226.9877777777778
3026,338.327380952381
324,532.0157693602696
2402,632.8682037037039
6926,348.2947289562289
4625,418.55436507936497
4053,199.26433333333335
1042,626.0035925925924
7372,256.96
2498,1220.7677698412701
465,634.2144206349208
6950,361.9903386243385
6715,286.0636666666667
4011,176.91037301587303
1934,489.44304761904755
4024,184.2639126984127
6473,233.00666666666666
106,615.7987936507939
3968,597.4440634920634
1916,1297.5036984126984
6227,409.58175661375657
6557,250.0
6356,203.1215396825396
393,574.7685767195768
1966,764.3959365079362
6559,250.0
4661,680.639111111111
4252,273.976492063492
7827,174.76238624338626
2836,222.78559523809517
6199,341.8280634920635
2847,243.64539682539674
157,330.13051587301584
4918,500.5075264550263
473,646.6415714285715
1034,591.6078621933622
4801,388.88461111111127
5634,700.5622962962963
2333,506.75077777777767
4280,286.87833333333333
5171,696.5578888888888
5623,677.4266137566137
4080,205.93333333333334
4034,190.1628888888889
6633,265.9866666666667
7487,300.49743915343925
6478,234.02666666666667
3047,421.9403253968255
6988,393.10569841269836
3570,229.82025396825395
168,363.9968492063492
1056,729.8860079365078
561,813.2691402116401
334,538.0878174603173
7662,167.782253968254
4588,198.03233333333336
1765,931.0441243386248
88,554.100962962963
6477,234.02
3608,238.88
5905,485.74404761904765
7746,280.9811111111111
7699,226.00738888888887
733,502.59960317460315
5409,470.7823650793651
624,560.7184999999998
5654,734.2158888888885
1181,927.6660952380953
7691,218.937
2821,524.8258624338625
1261,954.0475370370372
5875,971.8027248677248
5446,504.2012539682539
3438,209.0
453,625.8748306878307
1608,1730.9870793650791
5100,614.6938253968254
5170,696.2180317460318
1168,851.1805687830687
4680,390.35125132275135
3887,361.8065158730158
1811,782.2547433862436
6898,335.483291005291
2227,810.872261904762
3341,180.0691984126984
323,531.8522138047141
5012,563.8848888888888
5609,659.0158095238096
4105,212.89333333333335
5414,474.43695238095233
3948,207.97333333333333
3881,353.09913227513215
1027,572.8433253968254
2215,756.5430714285711
2495,1171.508460317461
835,598.9683968253969
4731,610.5771349206351
2110,577.5851349206354
5662,762.2954153439155
1410,2135.666325396825
7222,215.14311111111112
2764,364.32553439153435
7306,240.96333333333334
2651,319.00242857142854
65,465.4675793650794
6764,296.0431746031746
5075,601.3025634920635
1263,1218.5104206349206
1375,804.3495132275136
6803,306.8855238095237
7100,346.3402236652237
1656,918.1801746031745
169,365.3339365079366
2897,296.2061005291005
5639,705.9470317460318
2963,432.1193174603175
7157,180.49759259259258
6768,297.4973835978836
6563,251.47577777777778
3482,208.0
2266,1231.4324682539689
1087,459.104873015873
4387,523.0679841269844
7524,319.39688888888895
349,547.0182063492061
3626,244.00666666666666
7552,352.30357142857144
4335,324.64187301587316
7244,221.98033333333336
1321,1197.9324523809523
5157,679.2368835978834
5827,597.7146923076922
5382,430.28546031746026
2750,349.13368783068773
6505,239.86596825396828
5385,438.6899206349205
7677,195.81211111111116
149,1906.8989126984122
3332,178.11301587301585
1672,704.8824814814815
6749,292.98
4174,236.096
5696,870.6342513227515
6119,254.966
5681,804.4144761904762
418,597.2610476190474
5364,395.7292433862433
6211,374.54752645502646
6476,234.02
676,419.8080555555556
5746,707.372119047619
4269,282.09103968253964
6386,214.96977777777778
2513,387.93557142857145
2149,627.8896984126984
509,710.161753968254
5948,204.97655555555554
7082,266.00666666666666
7556,356.05333333333334
761,520.9105476190475
3244,333.29070370370374
1870,866.9914735449736
7840,245.00666666666666
4194,244.01333333333332
2251,977.2014761904763
6318,187.05741269841272
6123,257.98
5873,935.9452619047622
3966,392.20898124098096
2478,894.2515476190475
1726,702.8342169312168
5391,444.90059788359804
1244,1826.9683888888883
48,859.0252486772484
321,531.8151026936029
6115,251.54055555555553
5885,1214.3012380952387
3605,236.9263174603175
4863,460.1901878306877
1146,726.7674126984128
5521,565.4988571428572
511,714.946142857143
6880,329.2872222222222
296,515.7392857142858
6468,232.04
4291,292.99033333333335
6497,239.08906349206347
2662,457.2465291005291
6462,231.00666666666666
5782,477.59350793650793
6899,335.5430529100529
3101,223.0
181,397.2323994708995
2183,676.9901587301588
3639,245.97877777777774
4709,537.924753968254
889,695.0667830687829
5377,414.9124947089947
1277,844.0929603174601
3951,225.9471111111111
7786,368.2655396825397
3826,321.8032169312169
2718,281.8464444444444
1731,718.4783095238096
3708,264.98145238095236
6260,491.0819629629631
4761,751.1550014430014
6309,180.2913386243386
5368,401.3052777777777
2178,673.1358730158731
622,499.24944444444446
1010,507.9145000000002
5832,619.935873015873
2648,304.1015
7475,294.4211111111111
1606,1628.289677248677
2582,718.9916183261183
2405,643.7634206349205
1844,637.1225238095238
1393,1024.5491640211637
6494,238.09870634920628
7423,271.94933333333336
3721,268.747619047619
5550,591.8302563732564
6416,221.04599999999996
543,776.7927407407403
6076,202.03655555555554
2927,332.5658809523811
5388,441.8427883597884
1412,2109.581380952381
4359,362.01384920634916
4038,190.99333333333334
1328,1248.2089841269842
6927,348.2329511784511
6627,266.00666666666666
5571,608.67091005291
4229,256.7788888888889
1018,539.2982380952378
6695,279.2726825396826
4672,1293.5696031746031
6566,251.98666666666668
5351,820.999447089947
586,907.1948730158729
5643,708.5167698412697
7584,394.3772460317459
5448,507.77643265993265
3094,213.94
6245,721.6548333333333
5537,580.9996058201059
2191,695.8268174603176
5271,878.0629365079361
31,638.3422698412699
3785,296.6942301587301
5890,1362.5199285714284
7399,262.1802222222222
4645,523.736068783069
2225,807.4092883597884
3210,263.79539947089955
5923,768.5938227513226
773,534.9695714285715
6452,228.95700000000002
496,686.0966825396827
1926,416.0084444444443
1945,594.7028333333335
5129,645.7252222222223
4912,497.8333544973543
7689,216.98666666666668
5576,614.4338571428573
239,472.5775634920635
2182,677.282896825397
592,991.3131746031747
2069,521.0379365079364
4949,519.5766190476189
4686,411.99537301587293
4001,168.93619047619052
2445,702.6584153439152
1322,1199.8785634920634
5964,238.0039444444444
6603,260.0133333333333
132,741.4236904761909
4002,170.27022222222223
6891,333.23259523809526
3184,226.0671111111111
2922,327.1069682539682
3617,240.9453333333334
354,550.4147619047618
3479,208.0
706,472.6158412698412
620,426.8585343915344
4631,438.1581587301587
6993,400.4077190957192
4353,348.87857936507953
6165,296.1077777777778
4960,527.0252857142858
3960,321.6537724867725
549,787.210447089947
7398,262.09411111111115
3143,165.83468253968255
2291,416.2142777777777
319,529.8253597883598
4253,274.9342539682539
7011,438.44007936507927
1632,725.1171322751321
4967,530.1572222222222
2284,394.0911587301587
4622,392.4468465608466
6321,188.93711111111114
2818,520.3137936507935
547,787.8415026455026
4122,216.9766984126984
7773,326.48178571428576
7005,425.75755291005294
2939,370.79978835978835
248,475.55388888888893
7123,555.5597460317463
1221,1281.478785714286
3098,218.97082539682538
1850,716.4063359788361
6036,720.5190714285714
576,921.1977619047615
2223,804.2177169312171
1623,644.0731904761905
5722,1264.6853571428574
1869,837.5472460317458
6110,246.94666666666666
4313,305.84472222222223
257,483.3874285714286
3340,180.08075396825396
367,559.238015873016
3806,308.0119682539683
3305,166.96461111111108
1509,1015.4523359788359
7488,302.1395555555556
79,515.5482857142858
5566,603.8630793650794
7410,266.99600000000004
1643,809.6230238095237
5715,1125.7294603174607
3127,391.3697669552667
4975,532.7732301587301
6550,250.0
4125,217.89841269841267
5419,478.3975317460316
3350,181.95294444444443
131,741.0758968253972
4366,377.81989947089943
4169,235.1076666666667
84,534.8278412698412
3016,305.0428888888889
3842,327.78088888888885
6937,352.0757936507936
5397,454.8630238095237
378,565.6925343915343
3193,236.82898412698415
318,529.9189153439154
7038,541.2127460317461
1372,754.0969682539683
1701,801.4025661375659
6561,251.5107777777778
4908,491.6022222222221
2399,628.6164206349207
4874,470.9898015873016
1511,1073.7158571428572
3862,340.11033333333336
1414,813.8077619047618
6182,317.14720634920633
2549,570.9645396825396
2759,360.8367645502647
4391,591.7121957671955
4669,834.861404761905
585,906.8378677248677
3103,231.94888888888886
2988,223.0784312169311
6094,231.0
4453,202.0719523809524
5678,802.9041269841268
7808,728.2380714285715
3357,186.188810966811
7150,175.9143465608466
1669,1596.8114391534389
2997,256.712738095238
2275,1913.5255634920634
2726,302.87832539682546
7350,251.925
4370,391.39421139971114
4979,538.1756587301587
7462,285.997
